,transit_timestamp,station_complex_id,station_complex,borough,routes,payment_method,ridership,transfers,latitude,longitude,georeference
212,2023-01-05T15:00:00.000,R252,103 St (6),M,6,all,962.0,3.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
213,2023-01-24T01:00:00.000,H007,1 Av (L),M,L,all,43.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
214,2023-01-14T16:00:00.000,R170,103 St (1),M,1,all,459.0,7.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
215,2023-01-20T08:00:00.000,H007,1 Av (L),M,L,all,1207.0,33.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
216,2023-01-05T20:00:00.000,H007,1 Av (L),M,L,all,676.0,9.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
217,2023-01-16T09:00:00.000,R170,103 St (1),M,1,all,325.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
218,2023-01-11T12:00:00.000,H007,1 Av (L),M,L,all,599.0,12.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
219,2023-01-08T03:00:00.000,R170,103 St (1),M,1,all,11.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
220,2023-01-28T07:00:00.000,R170,103 St (1),M,1,all,133.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
221,2023-01-22T05:00:00.000,R170,103 St (1),M,1,all,17.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
222,2023-01-31T21:00:00.000,R170,103 St (1),M,1,all,165.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
223,2023-01-01T12:00:00.000,R252,103 St (6),M,6,all,211.0,0.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
224,2023-01-17T11:00:00.000,H007,1 Av (L),M,L,all,552.0,15.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
225,2023-01-15T23:00:00.000,R170,103 St (1),M,1,all,97.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
226,2023-01-24T22:00:00.000,H007,1 Av (L),M,L,all,564.0,3.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
227,2023-01-13T08:00:00.000,R170,103 St (1),M,1,all,756.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
228,2023-01-10T02:00:00.000,R170,103 St (1),M,1,all,9.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
229,2023-01-30T10:00:00.000,H007,1 Av (L),M,L,all,545.0,18.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
230,2023-01-17T11:00:00.000,R170,103 St (1),M,1,all,396.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
231,2023-01-13T01:00:00.000,R170,103 St (1),M,1,all,12.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
232,2023-01-18T06:00:00.000,R170,103 St (1),M,1,all,215.0,3.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
233,2023-01-22T15:00:00.000,R170,103 St (1),M,1,all,377.0,6.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
234,2023-01-05T04:00:00.000,R252,103 St (6),M,6,all,37.0,0.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
235,2023-01-13T23:00:00.000,R170,103 St (1),M,1,all,170.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
236,2023-01-30T20:00:00.000,R170,103 St (1),M,1,all,258.0,4.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
237,2023-01-02T04:00:00.000,R170,103 St (1),M,1,all,9.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
238,2023-01-07T21:00:00.000,R170,103 St (1),M,1,all,219.0,4.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
239,2023-01-11T01:00:00.000,H007,1 Av (L),M,L,all,54.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
240,2023-01-25T05:00:00.000,H007,1 Av (L),M,L,all,86.0,4.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
241,2023-01-08T18:00:00.000,R170,103 St (1),M,1,all,278.0,3.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
242,2023-01-23T10:00:00.000,R170,103 St (1),M,1,all,404.0,3.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
243,2023-01-30T17:00:00.000,H007,1 Av (L),M,L,all,1404.0,37.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
244,2023-01-05T00:00:00.000,H007,1 Av (L),M,L,all,150.0,4.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
245,2023-01-10T19:00:00.000,H007,1 Av (L),M,L,all,994.0,15.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
246,2023-01-08T05:00:00.000,H007,1 Av (L),M,L,all,52.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
247,2023-01-18T04:00:00.000,H007,1 Av (L),M,L,all,20.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
248,2023-01-03T16:00:00.000,R170,103 St (1),M,1,all,578.0,5.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
249,2023-01-21T14:00:00.000,R170,103 St (1),M,1,all,429.0,3.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
250,2023-01-03T01:00:00.000,H007,1 Av (L),M,L,all,42.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
251,2023-01-12T05:00:00.000,H007,1 Av (L),M,L,all,63.0,2.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
252,2023-01-22T22:00:00.000,R170,103 St (1),M,1,all,152.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
253,2023-01-12T20:00:00.000,H007,1 Av (L),M,L,all,777.0,18.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
254,2023-01-27T05:00:00.000,R170,103 St (1),M,1,all,58.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
255,2023-01-02T00:00:00.000,H007,1 Av (L),M,L,all,130.0,2.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
256,2023-01-07T04:00:00.000,H007,1 Av (L),M,L,all,51.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
257,2023-01-13T17:00:00.000,H007,1 Av (L),M,L,all,1595.0,27.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
258,2023-01-04T09:00:00.000,H007,1 Av (L),M,L,all,454.0,12.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
259,2023-01-12T11:00:00.000,R170,103 St (1),M,1,all,411.0,8.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
260,2023-01-29T06:00:00.000,R170,103 St (1),M,1,all,27.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
261,2023-01-28T01:00:00.000,H007,1 Av (L),M,L,all,405.0,1.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
262,2023-01-29T23:00:00.000,R170,103 St (1),M,1,all,47.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
263,2023-01-18T19:00:00.000,H007,1 Av (L),M,L,all,1125.0,26.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
264,2023-01-06T23:00:00.000,R252,103 St (6),M,6,all,104.0,0.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
265,2023-01-02T01:00:00.000,R170,103 St (1),M,1,all,15.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
266,2023-01-25T13:00:00.000,R170,103 St (1),M,1,all,520.0,4.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
267,2023-01-15T18:00:00.000,R170,103 St (1),M,1,all,365.0,6.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
268,2023-01-15T05:00:00.000,H007,1 Av (L),M,L,all,4.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
269,2023-01-02T12:00:00.000,R252,103 St (6),M,6,all,262.0,1.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
270,2023-01-27T06:00:00.000,H007,1 Av (L),M,L,all,241.0,3.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
271,2023-01-26T23:00:00.000,R170,103 St (1),M,1,all,92.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
272,2023-01-22T17:00:00.000,H007,1 Av (L),M,L,all,1.0,1.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
273,2023-01-04T12:00:00.000,R170,103 St (1),M,1,all,424.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
274,2023-01-28T11:00:00.000,H007,1 Av (L),M,L,all,802.0,15.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
275,2023-01-11T22:00:00.000,H007,1 Av (L),M,L,all,610.0,4.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
276,2023-01-17T21:00:00.000,H007,1 Av (L),M,L,all,571.0,2.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
277,2023-01-24T05:00:00.000,R170,103 St (1),M,1,all,54.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
278,2023-01-03T20:00:00.000,R252,103 St (6),M,6,all,166.0,0.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
279,2023-01-29T02:00:00.000,H007,1 Av (L),M,L,all,195.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
280,2023-01-26T02:00:00.000,H007,1 Av (L),M,L,all,42.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
281,2023-01-18T14:00:00.000,H007,1 Av (L),M,L,all,1177.0,10.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
282,2023-01-11T07:00:00.000,H007,1 Av (L),M,L,all,957.0,13.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
283,2023-01-31T13:00:00.000,H007,1 Av (L),M,L,all,783.0,14.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
284,2023-01-09T11:00:00.000,R170,103 St (1),M,1,all,297.0,6.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
285,2023-01-29T19:00:00.000,H007,1 Av (L),M,L,all,823.0,18.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
286,2023-01-03T03:00:00.000,R252,103 St (6),M,6,all,13.0,0.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
287,2023-01-07T09:00:00.000,H007,1 Av (L),M,L,all,418.0,4.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
288,2023-01-23T14:00:00.000,H007,1 Av (L),M,L,all,1125.0,15.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
289,2023-01-03T16:00:00.000,H007,1 Av (L),M,L,all,1382.0,26.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
290,2023-01-20T09:00:00.000,R170,103 St (1),M,1,all,556.0,5.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
291,2023-01-29T12:00:00.000,R170,103 St (1),M,1,all,401.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
292,2023-01-12T15:00:00.000,H007,1 Av (L),M,L,all,1400.0,30.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
293,2023-01-17T06:00:00.000,H007,1 Av (L),M,L,all,321.0,7.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
294,2023-01-26T17:00:00.000,H007,1 Av (L),M,L,all,1652.0,32.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
295,2023-01-14T13:00:00.000,R170,103 St (1),M,1,all,497.0,6.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
296,2023-01-08T20:00:00.000,H007,1 Av (L),M,L,all,567.0,8.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
297,2023-01-06T02:00:00.000,R170,103 St (1),M,1,all,6.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
298,2023-01-02T01:00:00.000,R252,103 St (6),M,6,all,6.0,0.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
299,2023-01-15T05:00:00.000,R170,103 St (1),M,1,all,25.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
300,2023-01-17T02:00:00.000,R170,103 St (1),M,1,all,8.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
301,2023-01-14T10:00:00.000,H007,1 Av (L),M,L,all,14.0,2.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
302,2023-01-18T23:00:00.000,R170,103 St (1),M,1,all,92.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
303,2023-01-06T16:00:00.000,H007,1 Av (L),M,L,all,1417.0,29.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
304,2023-01-19T22:00:00.000,R170,103 St (1),M,1,all,168.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
305,2023-01-05T00:00:00.000,R252,103 St (6),M,6,all,26.0,1.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
306,2023-01-19T00:00:00.000,H007,1 Av (L),M,L,all,189.0,2.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
307,2023-01-05T20:00:00.000,R170,103 St (1),M,1,all,301.0,3.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
308,2023-01-25T01:00:00.000,R170,103 St (1),M,1,all,12.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
309,2023-01-13T23:00:00.000,H007,1 Av (L),M,L,all,479.0,1.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
310,2023-01-05T11:00:00.000,R252,103 St (6),M,6,all,354.0,4.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
311,2023-01-10T01:00:00.000,H007,1 Av (L),M,L,all,29.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
312,2023-01-03T08:00:00.000,H007,1 Av (L),M,L,all,1563.0,26.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
313,2023-01-18T09:00:00.000,H007,1 Av (L),M,L,all,1218.0,14.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
314,2023-01-06T04:00:00.000,R252,103 St (6),M,6,all,28.0,0.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
315,2023-01-16T03:00:00.000,R170,103 St (1),M,1,all,6.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
316,2023-01-11T16:00:00.000,H007,1 Av (L),M,L,all,1369.0,40.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
317,2023-01-21T07:00:00.000,R170,103 St (1),M,1,all,134.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
318,2023-01-23T13:00:00.000,R170,103 St (1),M,1,all,438.0,8.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
319,2023-01-30T16:00:00.000,R170,103 St (1),M,1,all,627.0,8.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
320,2023-01-04T18:00:00.000,R170,103 St (1),M,1,all,468.0,6.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
321,2023-01-11T17:00:00.000,R170,103 St (1),M,1,all,636.0,3.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
322,2023-01-28T13:00:00.000,R170,103 St (1),M,1,all,515.0,6.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
323,2023-01-19T22:00:00.000,H007,1 Av (L),M,L,all,618.0,1.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
324,2023-01-17T17:00:00.000,R170,103 St (1),M,1,all,579.0,10.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
325,2023-01-17T15:00:00.000,R170,103 St (1),M,1,all,614.0,11.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
326,2023-01-29T14:00:00.000,H007,1 Av (L),M,L,all,1087.0,15.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
327,2023-01-08T17:00:00.000,H007,1 Av (L),M,L,all,885.0,19.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
328,2023-01-06T13:00:00.000,R170,103 St (1),M,1,all,447.0,3.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
329,2023-01-06T15:00:00.000,R170,103 St (1),M,1,all,636.0,11.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
330,2023-01-27T22:00:00.000,R170,103 St (1),M,1,all,245.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
331,2023-01-09T19:00:00.000,R170,103 St (1),M,1,all,320.0,4.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
332,2023-01-01T13:00:00.000,H007,1 Av (L),M,L,all,737.0,18.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
333,2023-01-01T10:00:00.000,R170,103 St (1),M,1,all,243.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
334,2023-01-07T23:00:00.000,R170,103 St (1),M,1,all,108.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
335,2023-01-02T20:00:00.000,R170,103 St (1),M,1,all,230.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
336,2023-01-15T20:00:00.000,H007,1 Av (L),M,L,all,7.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
337,2023-01-11T03:00:00.000,R170,103 St (1),M,1,all,7.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
338,2023-01-04T20:00:00.000,H007,1 Av (L),M,L,all,645.0,7.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
339,2023-01-30T22:00:00.000,H007,1 Av (L),M,L,all,428.0,7.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
340,2023-01-25T09:00:00.000,H007,1 Av (L),M,L,all,1352.0,20.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
341,2023-01-08T22:00:00.000,R170,103 St (1),M,1,all,111.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
342,2023-01-30T05:00:00.000,H007,1 Av (L),M,L,all,56.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
343,2023-01-07T04:00:00.000,R170,103 St (1),M,1,all,15.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
344,2023-01-18T10:00:00.000,R170,103 St (1),M,1,all,506.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
345,2023-01-02T21:00:00.000,H007,1 Av (L),M,L,all,420.0,1.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
346,2023-01-12T09:00:00.000,H007,1 Av (L),M,L,all,1212.0,14.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
347,2023-01-24T18:00:00.000,H007,1 Av (L),M,L,all,1468.0,29.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
348,2023-01-23T10:00:00.000,H007,1 Av (L),M,L,all,662.0,16.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
349,2023-01-10T07:00:00.000,H007,1 Av (L),M,L,all,985.0,16.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
350,2023-01-31T03:00:00.000,H007,1 Av (L),M,L,all,12.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
351,2023-01-25T15:00:00.000,H007,1 Av (L),M,L,all,1168.0,17.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
352,2023-01-19T17:00:00.000,H007,1 Av (L),M,L,all,1575.0,34.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
353,2023-01-04T05:00:00.000,H007,1 Av (L),M,L,all,74.0,1.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
354,2023-01-20T20:00:00.000,H007,1 Av (L),M,L,all,1129.0,13.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
355,2023-01-13T13:00:00.000,H007,1 Av (L),M,L,all,857.0,15.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
356,2023-01-02T04:00:00.000,H007,1 Av (L),M,L,all,14.0,1.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
357,2023-01-28T06:00:00.000,H007,1 Av (L),M,L,all,80.0,2.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
358,2023-01-05T07:00:00.000,R170,103 St (1),M,1,all,621.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
359,2023-01-27T21:00:00.000,H007,1 Av (L),M,L,all,988.0,13.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
360,2023-01-03T11:00:00.000,R170,103 St (1),M,1,all,442.0,4.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
361,2023-01-13T00:00:00.000,H007,1 Av (L),M,L,all,214.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
362,2023-01-20T18:00:00.000,R170,103 St (1),M,1,all,703.0,4.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
363,2023-01-21T14:00:00.000,H007,1 Av (L),M,L,all,1.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
364,2023-01-27T10:00:00.000,H007,1 Av (L),M,L,all,684.0,20.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
365,2023-01-13T20:00:00.000,R170,103 St (1),M,1,all,344.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
366,2023-01-02T16:00:00.000,R252,103 St (6),M,6,all,361.0,3.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
367,2023-01-25T23:00:00.000,R170,103 St (1),M,1,all,85.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
368,2023-01-15T01:00:00.000,H007,1 Av (L),M,L,all,2.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
369,2023-01-19T12:00:00.000,H007,1 Av (L),M,L,all,652.0,20.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
370,2023-01-08T00:00:00.000,H007,1 Av (L),M,L,all,447.0,3.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
371,2023-01-10T12:00:00.000,R170,103 St (1),M,1,all,360.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
372,2023-01-07T12:00:00.000,R252,103 St (6),M,6,all,336.0,2.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
373,2023-01-20T02:00:00.000,R170,103 St (1),M,1,all,6.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
374,2023-01-17T01:00:00.000,H007,1 Av (L),M,L,all,53.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
375,2023-01-31T04:00:00.000,R170,103 St (1),M,1,all,18.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
